,Ether_dst,Ether_src,IP_id,IP_len,IP_proto,IP_ttl,TCP_dataofs,TCP_dport,TCP_flags,TCP_seq,TCP_sport,TCP_window,load_len
929,e0:55:3d:02:41:21,84:38:35:5a:70:40,53110.0,40.0,tcp,64.0,5.0,8080.0,A,3206061911.0,59474.0,8192.0,
930,e0:55:3d:02:41:21,28:f0:76:31:d3:58,32700.0,40.0,tcp,64.0,5.0,334.0,A,2543234825.0,62476.0,4096.0,
931,e0:55:3d:02:41:21,84:38:35:5a:70:40,1409.0,919.0,tcp,64.0,8.0,334.0,PA,3947990846.0,59562.0,4096.0,2516.0
932,e0:55:3d:02:41:21,84:38:35:5a:70:40,126.0,300.0,tcp,64.0,8.0,334.0,PA,3947991713.0,59562.0,4096.0,755.0
933,e0:55:3d:02:41:21,84:38:35:5a:70:40,65486.0,266.0,tcp,64.0,8.0,334.0,PA,3947991961.0,59562.0,4096.0,655.0
934,e0:55:3d:02:41:21,84:38:35:5a:70:40,46616.0,267.0,tcp,64.0,8.0,334.0,PA,3947992175.0,59562.0,4096.0,661.0
935,e0:55:3d:02:41:21,84:38:35:5a:70:40,62554.0,266.0,tcp,64.0,8.0,334.0,PA,3947992390.0,59562.0,4096.0,643.0
936,e0:55:3d:02:41:21,84:38:35:5a:70:40,26844.0,267.0,tcp,64.0,8.0,334.0,PA,3947992604.0,59562.0,4096.0,604.0
937,e0:55:3d:02:41:21,84:38:35:5a:70:40,10620.0,266.0,tcp,64.0,8.0,334.0,PA,3947992819.0,59562.0,4096.0,630.0
938,28:f0:76:31:d3:58,e0:55:3d:02:41:21,1889.0,52.0,tcp,43.0,8.0,62476.0,A,1226791847.0,334.0,191.0,
939,e0:55:3d:02:41:21,84:38:35:5a:70:40,8286.0,266.0,tcp,64.0,8.0,334.0,PA,3947993033.0,59562.0,4096.0,672.0
940,e0:55:3d:02:41:21,84:38:35:5a:70:40,24369.0,266.0,tcp,64.0,8.0,334.0,PA,3947993247.0,59562.0,4096.0,660.0
941,e0:55:3d:02:41:21,84:38:35:5a:70:40,12817.0,266.0,tcp,64.0,8.0,334.0,PA,3947993461.0,59562.0,4096.0,644.0
942,e0:55:3d:02:41:21,84:38:35:5a:70:40,36871.0,267.0,tcp,64.0,8.0,334.0,PA,3947993675.0,59562.0,4096.0,639.0
943,e0:55:3d:02:41:21,84:38:35:5a:70:40,38909.0,267.0,tcp,64.0,8.0,334.0,PA,3947993890.0,59562.0,4096.0,625.0
944,e0:55:3d:02:41:21,84:38:35:5a:70:40,63308.0,267.0,tcp,64.0,8.0,334.0,PA,3947994105.0,59562.0,4096.0,592.0
945,e0:55:3d:02:41:21,84:38:35:5a:70:40,58659.0,266.0,tcp,64.0,8.0,334.0,PA,3947994320.0,59562.0,4096.0,605.0
946,e0:55:3d:02:41:21,84:38:35:5a:70:40,23243.0,266.0,tcp,64.0,8.0,334.0,PA,3947994534.0,59562.0,4096.0,657.0
947,e0:55:3d:02:41:21,84:38:35:5a:70:40,47324.0,266.0,tcp,64.0,8.0,334.0,PA,3947994748.0,59562.0,4096.0,619.0
948,e0:55:3d:02:41:21,84:38:35:5a:70:40,37134.0,266.0,tcp,64.0,8.0,334.0,PA,3947994962.0,59562.0,4096.0,638.0
949,e0:55:3d:02:41:21,84:38:35:5a:70:40,16005.0,267.0,tcp,64.0,8.0,334.0,PA,3947995176.0,59562.0,4096.0,646.0
950,e0:55:3d:02:41:21,84:38:35:5a:70:40,40706.0,267.0,tcp,64.0,8.0,334.0,PA,3947995391.0,59562.0,4096.0,673.0
951,e0:55:3d:02:41:21,84:38:35:5a:70:40,20104.0,267.0,tcp,64.0,8.0,334.0,PA,3947995606.0,59562.0,4096.0,659.0
952,e0:55:3d:02:41:21,84:38:35:5a:70:40,12232.0,267.0,tcp,64.0,8.0,334.0,PA,3947995821.0,59562.0,4096.0,648.0
953,e0:55:3d:02:41:21,84:38:35:5a:70:40,51568.0,267.0,tcp,64.0,8.0,334.0,PA,3947996036.0,59562.0,4096.0,655.0
954,e0:55:3d:02:41:21,84:38:35:5a:70:40,55887.0,266.0,tcp,64.0,8.0,334.0,PA,3947996251.0,59562.0,4096.0,616.0
955,e0:55:3d:02:41:21,84:38:35:5a:70:40,50640.0,266.0,tcp,64.0,8.0,334.0,PA,3947996465.0,59562.0,4096.0,685.0
956,e0:55:3d:02:41:21,84:38:35:5a:70:40,43125.0,267.0,tcp,64.0,8.0,334.0,PA,3947996679.0,59562.0,4096.0,632.0
957,e0:55:3d:02:41:21,84:38:35:5a:70:40,24519.0,267.0,tcp,64.0,8.0,334.0,PA,3947996894.0,59562.0,4096.0,642.0
958,e0:55:3d:02:41:21,84:38:35:5a:70:40,32973.0,267.0,tcp,64.0,8.0,334.0,PA,3947997109.0,59562.0,4096.0,603.0
959,e0:55:3d:02:41:21,84:38:35:5a:70:40,64008.0,267.0,tcp,64.0,8.0,334.0,PA,3947997324.0,59562.0,4096.0,633.0
960,e0:55:3d:02:41:21,84:38:35:5a:70:40,15915.0,267.0,tcp,64.0,8.0,334.0,PA,3947997539.0,59562.0,4096.0,642.0
961,84:38:35:5a:70:40,e0:55:3d:02:41:21,64283.0,52.0,tcp,58.0,8.0,59562.0,A,2604771800.0,334.0,811.0,
962,84:38:35:5a:70:40,e0:55:3d:02:41:21,64284.0,52.0,tcp,58.0,8.0,59562.0,A,2604771800.0,334.0,811.0,
963,84:38:35:5a:70:40,e0:55:3d:02:41:21,64287.0,180.0,tcp,58.0,8.0,59562.0,PA,2604771800.0,334.0,811.0,367.0
964,84:38:35:5a:70:40,e0:55:3d:02:41:21,64288.0,1470.0,tcp,58.0,8.0,59562.0,PA,2604771928.0,334.0,811.0,4030.0
965,84:38:35:5a:70:40,e0:55:3d:02:41:21,64289.0,1470.0,tcp,58.0,8.0,59562.0,A,2604773346.0,334.0,811.0,4133.0
966,84:38:35:5a:70:40,e0:55:3d:02:41:21,64290.0,1470.0,tcp,58.0,8.0,59562.0,A,2604774764.0,334.0,811.0,4147.0
967,84:38:35:5a:70:40,e0:55:3d:02:41:21,64291.0,1470.0,tcp,58.0,8.0,59562.0,A,2604776182.0,334.0,811.0,4136.0
968,84:38:35:5a:70:40,e0:55:3d:02:41:21,64292.0,1470.0,tcp,58.0,8.0,59562.0,A,2604777600.0,334.0,811.0,4008.0
969,84:38:35:5a:70:40,e0:55:3d:02:41:21,64293.0,1105.0,tcp,58.0,8.0,59562.0,PA,2604779018.0,334.0,811.0,3108.0
970,84:38:35:5a:70:40,e0:55:3d:02:41:21,64294.0,52.0,tcp,58.0,8.0,59562.0,A,2604780071.0,334.0,811.0,
971,e0:55:3d:02:41:21,84:38:35:5a:70:40,26680.0,52.0,tcp,64.0,8.0,334.0,A,3947997754.0,59562.0,4092.0,
972,e0:55:3d:02:41:21,84:38:35:5a:70:40,58205.0,52.0,tcp,64.0,8.0,334.0,A,3947997754.0,59562.0,4047.0,
973,e0:55:3d:02:41:21,84:38:35:5a:70:40,64133.0,52.0,tcp,64.0,8.0,334.0,A,3947997754.0,59562.0,4096.0,
974,e0:55:3d:02:41:21,84:38:35:5a:70:40,44410.0,52.0,tcp,64.0,8.0,334.0,A,3947997754.0,59562.0,4007.0,
975,e0:55:3d:02:41:21,84:38:35:5a:70:40,19635.0,52.0,tcp,64.0,8.0,334.0,A,3947997754.0,59562.0,4096.0,
976,e0:55:3d:02:41:21,44:65:0d:90:60:3a,201.0,63.0,tcp,64.0,8.0,4070.0,PA,3799790163.0,51570.0,8170.0,30.0
977,84:38:35:5a:70:40,e0:55:3d:02:41:21,64296.0,183.0,tcp,58.0,8.0,59562.0,PA,2604780071.0,334.0,811.0,392.0
978,84:38:35:5a:70:40,e0:55:3d:02:41:21,64297.0,1470.0,tcp,58.0,8.0,59562.0,PA,2604780202.0,334.0,811.0,4057.0
979,84:38:35:5a:70:40,e0:55:3d:02:41:21,64298.0,1470.0,tcp,58.0,8.0,59562.0,A,2604781620.0,334.0,811.0,4051.0
980,e0:55:3d:02:41:21,84:38:35:5a:70:40,62156.0,52.0,tcp,64.0,8.0,334.0,A,3947997754.0,59562.0,4063.0,
981,84:38:35:5a:70:40,e0:55:3d:02:41:21,64299.0,284.0,tcp,58.0,8.0,59562.0,PA,2604783038.0,334.0,811.0,716.0
982,84:38:35:5a:70:40,e0:55:3d:02:41:21,64301.0,1470.0,tcp,58.0,8.0,59562.0,A,2604783270.0,334.0,811.0,4124.0
983,e0:55:3d:02:41:21,84:38:35:5a:70:40,34667.0,98.0,tcp,64.0,8.0,334.0,PA,3947997754.0,59562.0,4096.0,158.0
984,e0:55:3d:02:41:21,84:38:35:5a:70:40,46478.0,52.0,tcp,64.0,8.0,334.0,A,3947997800.0,59562.0,4091.0,
985,84:38:35:5a:70:40,e0:55:3d:02:41:21,64302.0,1470.0,tcp,58.0,8.0,59562.0,A,2604784688.0,334.0,811.0,4090.0
986,84:38:35:5a:70:40,e0:55:3d:02:41:21,64303.0,1470.0,tcp,58.0,8.0,59562.0,A,2604786106.0,334.0,811.0,4084.0
987,84:38:35:5a:70:40,e0:55:3d:02:41:21,64304.0,1470.0,tcp,58.0,8.0,59562.0,A,2604787524.0,334.0,811.0,4103.0
988,84:38:35:5a:70:40,e0:55:3d:02:41:21,64308.0,1470.0,tcp,58.0,8.0,59562.0,A,2604788942.0,334.0,811.0,4163.0
989,e0:55:3d:02:41:21,84:38:35:5a:70:40,23495.0,52.0,tcp,64.0,8.0,334.0,A,3947997800.0,59562.0,4051.0,
990,e0:55:3d:02:41:21,84:38:35:5a:70:40,26523.0,52.0,tcp,64.0,8.0,334.0,A,3947997800.0,59562.0,4096.0,
991,84:38:35:5a:70:40,e0:55:3d:02:41:21,64309.0,1470.0,tcp,58.0,8.0,59562.0,A,2604790360.0,334.0,811.0,3980.0
992,84:38:35:5a:70:40,e0:55:3d:02:41:21,64310.0,52.0,tcp,58.0,8.0,59562.0,A,2604791778.0,334.0,803.0,
993,84:38:35:5a:70:40,e0:55:3d:02:41:21,64312.0,1470.0,tcp,58.0,8.0,59562.0,A,2604791778.0,334.0,811.0,4034.0
994,84:38:35:5a:70:40,e0:55:3d:02:41:21,64313.0,1470.0,tcp,58.0,8.0,59562.0,A,2604793196.0,334.0,811.0,4146.0
995,84:38:35:5a:70:40,e0:55:3d:02:41:21,64311.0,52.0,tcp,58.0,8.0,59562.0,A,2604791778.0,334.0,811.0,
996,84:38:35:5a:70:40,e0:55:3d:02:41:21,64315.0,1470.0,tcp,58.0,8.0,59562.0,A,2604794614.0,334.0,804.0,4110.0
997,e0:55:3d:02:41:21,84:38:35:5a:70:40,63476.0,52.0,tcp,64.0,8.0,334.0,A,3947997800.0,59562.0,4088.0,
998,84:38:35:5a:70:40,e0:55:3d:02:41:21,64316.0,1470.0,tcp,58.0,8.0,59562.0,A,2604796032.0,334.0,804.0,4100.0
999,84:38:35:5a:70:40,e0:55:3d:02:41:21,64318.0,91.0,tcp,58.0,8.0,59562.0,PA,2604797450.0,334.0,804.0,120.0
1000,e0:55:3d:02:41:21,84:38:35:5a:70:40,39697.0,52.0,tcp,64.0,8.0,334.0,A,3947997800.0,59562.0,4007.0,
1001,e0:55:3d:02:41:21,84:38:35:5a:70:40,19520.0,52.0,tcp,64.0,8.0,334.0,A,3947997800.0,59562.0,4007.0,
1002,84:38:35:5a:70:40,e0:55:3d:02:41:21,64324.0,185.0,tcp,58.0,8.0,59562.0,PA,2604797489.0,334.0,811.0,392.0
1003,84:38:35:5a:70:40,e0:55:3d:02:41:21,64325.0,958.0,tcp,58.0,8.0,59562.0,PA,2604797622.0,334.0,811.0,2603.0
1004,84:38:35:5a:70:40,e0:55:3d:02:41:21,64326.0,1069.0,tcp,58.0,8.0,59562.0,PA,2604798528.0,334.0,811.0,2930.0
1005,e0:55:3d:02:41:21,84:38:35:5a:70:40,47403.0,52.0,tcp,64.0,8.0,334.0,A,3947997800.0,59562.0,4050.0,
1006,84:38:35:5a:70:40,e0:55:3d:02:41:21,64327.0,1470.0,tcp,58.0,8.0,59562.0,A,2604799545.0,334.0,811.0,4066.0
1007,84:38:35:5a:70:40,e0:55:3d:02:41:21,64328.0,174.0,tcp,58.0,8.0,59562.0,PA,2604800963.0,334.0,811.0,361.0
1008,84:38:35:5a:70:40,e0:55:3d:02:41:21,64329.0,1470.0,tcp,58.0,8.0,59562.0,A,2604801085.0,334.0,811.0,3983.0
1009,84:38:35:5a:70:40,e0:55:3d:02:41:21,64330.0,1470.0,tcp,58.0,8.0,59562.0,A,2604802503.0,334.0,811.0,4074.0
1010,e0:55:3d:02:41:21,84:38:35:5a:70:40,38109.0,52.0,tcp,64.0,8.0,334.0,A,3947997800.0,59562.0,4091.0,
1011,e0:55:3d:02:41:21,84:38:35:5a:70:40,29638.0,52.0,tcp,64.0,8.0,334.0,A,3947997800.0,59562.0,4067.0,
1012,e0:55:3d:02:41:21,84:38:35:5a:70:40,16677.0,52.0,tcp,64.0,8.0,334.0,A,3947997800.0,59562.0,4035.0,
1013,84:38:35:5a:70:40,e0:55:3d:02:41:21,64331.0,1470.0,tcp,58.0,8.0,59562.0,A,2604803921.0,334.0,811.0,4135.0
1014,84:38:35:5a:70:40,e0:55:3d:02:41:21,64332.0,1470.0,tcp,58.0,8.0,59562.0,A,2604805339.0,334.0,811.0,4067.0
1015,e0:55:3d:02:41:21,84:38:35:5a:70:40,31915.0,52.0,tcp,64.0,8.0,334.0,A,3947997800.0,59562.0,3987.0,
1016,e0:55:3d:02:41:21,84:38:35:5a:70:40,17809.0,52.0,tcp,64.0,8.0,334.0,A,3947997800.0,59562.0,4096.0,
1017,84:38:35:5a:70:40,e0:55:3d:02:41:21,64334.0,1470.0,tcp,58.0,8.0,59562.0,A,2604806757.0,334.0,811.0,4073.0
1018,84:38:35:5a:70:40,e0:55:3d:02:41:21,64335.0,1470.0,tcp,58.0,8.0,59562.0,A,2604808175.0,334.0,811.0,4141.0
1019,84:38:35:5a:70:40,e0:55:3d:02:41:21,64337.0,1470.0,tcp,58.0,8.0,59562.0,A,2604809593.0,334.0,811.0,4036.0
1020,84:38:35:5a:70:40,e0:55:3d:02:41:21,64338.0,1470.0,tcp,58.0,8.0,59562.0,A,2604811011.0,334.0,811.0,4094.0
1021,84:38:35:5a:70:40,e0:55:3d:02:41:21,64340.0,1470.0,tcp,58.0,8.0,59562.0,A,2604812429.0,334.0,811.0,4112.0
1022,84:38:35:5a:70:40,e0:55:3d:02:41:21,64341.0,1470.0,tcp,58.0,8.0,59562.0,A,2604813847.0,334.0,811.0,4074.0
1023,84:38:35:5a:70:40,e0:55:3d:02:41:21,64343.0,1470.0,tcp,58.0,8.0,59562.0,A,2604815265.0,334.0,811.0,4120.0
1024,84:38:35:5a:70:40,e0:55:3d:02:41:21,64344.0,1470.0,tcp,58.0,8.0,59562.0,A,2604816683.0,334.0,811.0,3961.0
1025,e0:55:3d:02:41:21,84:38:35:5a:70:40,46937.0,52.0,tcp,64.0,8.0,334.0,A,3947997800.0,59562.0,4007.0,
1026,e0:55:3d:02:41:21,b4:7c:9c:31:b4:df,57301.0,40.0,tcp,64.0,5.0,80.0,FA,2398468892.0,36313.0,1403.0,
1027,84:38:35:5a:70:40,e0:55:3d:02:41:21,64346.0,1470.0,tcp,58.0,8.0,59562.0,A,2604818101.0,334.0,811.0,3994.0
1028,84:38:35:5a:70:40,e0:55:3d:02:41:21,64347.0,1470.0,tcp,58.0,8.0,59562.0,A,2604819519.0,334.0,811.0,4020.0
1029,84:38:35:5a:70:40,e0:55:3d:02:41:21,64349.0,1470.0,tcp,58.0,8.0,59562.0,A,2604820937.0,334.0,811.0,4074.0
1030,84:38:35:5a:70:40,e0:55:3d:02:41:21,64350.0,1470.0,tcp,58.0,8.0,59562.0,A,2604822355.0,334.0,811.0,4049.0
1031,84:38:35:5a:70:40,e0:55:3d:02:41:21,64352.0,1470.0,tcp,58.0,8.0,59562.0,A,2604823773.0,334.0,811.0,4055.0
1032,84:38:35:5a:70:40,e0:55:3d:02:41:21,64353.0,1470.0,tcp,58.0,8.0,59562.0,A,2604825191.0,334.0,811.0,4123.0
1033,e0:55:3d:02:41:21,84:38:35:5a:70:40,48301.0,52.0,tcp,64.0,8.0,334.0,A,3947997800.0,59562.0,4007.0,
1034,84:38:35:5a:70:40,e0:55:3d:02:41:21,64354.0,1470.0,tcp,58.0,8.0,59562.0,A,2604826609.0,334.0,811.0,4215.0
1035,84:38:35:5a:70:40,e0:55:3d:02:41:21,64355.0,1470.0,tcp,58.0,8.0,59562.0,A,2604828027.0,334.0,811.0,4141.0
1036,84:38:35:5a:70:40,e0:55:3d:02:41:21,64357.0,1470.0,tcp,58.0,8.0,59562.0,A,2604829445.0,334.0,811.0,4142.0
1037,84:38:35:5a:70:40,e0:55:3d:02:41:21,64358.0,1470.0,tcp,58.0,8.0,59562.0,A,2604830863.0,334.0,811.0,4021.0
1038,84:38:35:5a:70:40,e0:55:3d:02:41:21,64359.0,1470.0,tcp,58.0,8.0,59562.0,A,2604832281.0,334.0,811.0,4084.0
1039,84:38:35:5a:70:40,e0:55:3d:02:41:21,64360.0,1470.0,tcp,58.0,8.0,59562.0,A,2604833699.0,334.0,811.0,4095.0
1040,84:38:35:5a:70:40,e0:55:3d:02:41:21,64362.0,1470.0,tcp,58.0,8.0,59562.0,A,2604835117.0,334.0,811.0,4126.0
1041,84:38:35:5a:70:40,e0:55:3d:02:41:21,64363.0,1470.0,tcp,58.0,8.0,59562.0,A,2604836535.0,334.0,811.0,4109.0
1042,84:38:35:5a:70:40,e0:55:3d:02:41:21,64365.0,1470.0,tcp,58.0,8.0,59562.0,A,2604837953.0,334.0,811.0,4051.0
1043,84:38:35:5a:70:40,e0:55:3d:02:41:21,64366.0,1470.0,tcp,58.0,8.0,59562.0,A,2604839371.0,334.0,811.0,4128.0
1044,e0:55:3d:02:41:21,84:38:35:5a:70:40,17794.0,52.0,tcp,64.0,8.0,334.0,A,3947997800.0,59562.0,3963.0,
1045,84:38:35:5a:70:40,e0:55:3d:02:41:21,64367.0,1470.0,tcp,58.0,8.0,59562.0,A,2604840789.0,334.0,811.0,4067.0
1046,84:38:35:5a:70:40,e0:55:3d:02:41:21,64368.0,1470.0,tcp,58.0,8.0,59562.0,A,2604842207.0,334.0,811.0,4081.0
1047,84:38:35:5a:70:40,e0:55:3d:02:41:21,64370.0,1470.0,tcp,58.0,8.0,59562.0,A,2604843625.0,334.0,811.0,4053.0
1048,84:38:35:5a:70:40,e0:55:3d:02:41:21,64371.0,1470.0,tcp,58.0,8.0,59562.0,A,2604845043.0,334.0,811.0,3977.0
1049,84:38:35:5a:70:40,e0:55:3d:02:41:21,64372.0,1470.0,tcp,58.0,8.0,59562.0,A,2604846461.0,334.0,811.0,4186.0
1050,84:38:35:5a:70:40,e0:55:3d:02:41:21,64373.0,1470.0,tcp,58.0,8.0,59562.0,A,2604847879.0,334.0,811.0,4220.0
1051,84:38:35:5a:70:40,e0:55:3d:02:41:21,64374.0,1470.0,tcp,58.0,8.0,59562.0,A,2604849297.0,334.0,811.0,4216.0
1052,84:38:35:5a:70:40,e0:55:3d:02:41:21,64375.0,1470.0,tcp,58.0,8.0,59562.0,A,2604850715.0,334.0,811.0,4123.0
1053,e0:55:3d:02:41:21,84:38:35:5a:70:40,14443.0,52.0,tcp,64.0,8.0,334.0,A,3947997800.0,59562.0,4051.0,
1054,84:38:35:5a:70:40,e0:55:3d:02:41:21,64377.0,1470.0,tcp,58.0,8.0,59562.0,A,2604852133.0,334.0,811.0,4069.0
1055,84:38:35:5a:70:40,e0:55:3d:02:41:21,64378.0,1470.0,tcp,58.0,8.0,59562.0,A,2604853551.0,334.0,811.0,4159.0
1056,84:38:35:5a:70:40,e0:55:3d:02:41:21,64380.0,1470.0,tcp,58.0,8.0,59562.0,A,2604854969.0,334.0,811.0,4117.0
1057,84:38:35:5a:70:40,e0:55:3d:02:41:21,64381.0,1470.0,tcp,58.0,8.0,59562.0,A,2604856387.0,334.0,811.0,4028.0
1058,84:38:35:5a:70:40,e0:55:3d:02:41:21,64382.0,1470.0,tcp,58.0,8.0,59562.0,A,2604857805.0,334.0,811.0,4122.0
1059,84:38:35:5a:70:40,e0:55:3d:02:41:21,64383.0,1470.0,tcp,58.0,8.0,59562.0,A,2604859223.0,334.0,811.0,4003.0
1060,84:38:35:5a:70:40,e0:55:3d:02:41:21,64385.0,1470.0,tcp,58.0,8.0,59562.0,A,2604860641.0,334.0,811.0,4196.0
1061,84:38:35:5a:70:40,e0:55:3d:02:41:21,64386.0,1470.0,tcp,58.0,8.0,59562.0,A,2604862059.0,334.0,811.0,4156.0
1062,84:38:35:5a:70:40,e0:55:3d:02:41:21,64391.0,1470.0,tcp,58.0,8.0,59562.0,A,2604863477.0,334.0,811.0,4148.0
1063,84:38:35:5a:70:40,e0:55:3d:02:41:21,64392.0,1470.0,tcp,58.0,8.0,59562.0,A,2604864895.0,334.0,811.0,4071.0
1064,e0:55:3d:02:41:21,84:38:35:5a:70:40,64704.0,52.0,tcp,64.0,8.0,334.0,A,3947997800.0,59562.0,4051.0,
1065,84:38:35:5a:70:40,e0:55:3d:02:41:21,64394.0,1470.0,tcp,58.0,8.0,59562.0,A,2604866313.0,334.0,811.0,4045.0
1066,84:38:35:5a:70:40,e0:55:3d:02:41:21,64395.0,1470.0,tcp,58.0,8.0,59562.0,A,2604867731.0,334.0,811.0,4067.0
1067,44:65:0d:90:60:3a,e0:55:3d:02:41:21,6229.0,63.0,tcp,52.0,8.0,51570.0,PA,213490084.0,4070.0,42.0,36.0
1068,84:38:35:5a:70:40,e0:55:3d:02:41:21,64396.0,1470.0,tcp,58.0,8.0,59562.0,A,2604869149.0,334.0,811.0,4158.0
1069,84:38:35:5a:70:40,e0:55:3d:02:41:21,64397.0,1470.0,tcp,58.0,8.0,59562.0,A,2604870567.0,334.0,811.0,3974.0
1070,84:38:35:5a:70:40,e0:55:3d:02:41:21,64398.0,1470.0,tcp,58.0,8.0,59562.0,A,2604871985.0,334.0,811.0,4012.0
1071,e0:55:3d:02:41:21,84:38:35:5a:70:40,10994.0,52.0,tcp,64.0,8.0,334.0,A,3947997800.0,59562.0,4007.0,
1072,84:38:35:5a:70:40,e0:55:3d:02:41:21,64399.0,1470.0,tcp,58.0,8.0,59562.0,A,2604873403.0,334.0,811.0,4123.0
1073,84:38:35:5a:70:40,e0:55:3d:02:41:21,64400.0,1470.0,tcp,58.0,8.0,59562.0,A,2604874821.0,334.0,811.0,4092.0
1074,84:38:35:5a:70:40,e0:55:3d:02:41:21,64401.0,1470.0,tcp,58.0,8.0,59562.0,A,2604876239.0,334.0,811.0,4068.0
1075,84:38:35:5a:70:40,e0:55:3d:02:41:21,64402.0,1470.0,tcp,58.0,8.0,59562.0,A,2604877657.0,334.0,811.0,4177.0
1076,84:38:35:5a:70:40,e0:55:3d:02:41:21,64403.0,1470.0,tcp,58.0,8.0,59562.0,A,2604879075.0,334.0,811.0,4194.0
1077,84:38:35:5a:70:40,e0:55:3d:02:41:21,64405.0,1470.0,tcp,58.0,8.0,59562.0,A,2604880493.0,334.0,811.0,4008.0
1078,84:38:35:5a:70:40,e0:55:3d:02:41:21,64406.0,1470.0,tcp,58.0,8.0,59562.0,A,2604881911.0,334.0,811.0,4082.0
1079,84:38:35:5a:70:40,e0:55:3d:02:41:21,64407.0,1470.0,tcp,58.0,8.0,59562.0,A,2604883329.0,334.0,811.0,4129.0
1080,84:38:35:5a:70:40,e0:55:3d:02:41:21,64408.0,1470.0,tcp,58.0,8.0,59562.0,A,2604884747.0,334.0,811.0,4099.0
1081,e0:55:3d:02:41:21,84:38:35:5a:70:40,39195.0,52.0,tcp,64.0,8.0,334.0,A,3947997800.0,59562.0,4007.0,
1082,e0:55:3d:02:41:21,44:65:0d:90:60:3a,202.0,52.0,tcp,64.0,8.0,4070.0,A,3799790174.0,51570.0,8170.0,
1083,84:38:35:5a:70:40,e0:55:3d:02:41:21,64409.0,1470.0,tcp,58.0,8.0,59562.0,A,2604886165.0,334.0,811.0,4112.0
1084,84:38:35:5a:70:40,e0:55:3d:02:41:21,64410.0,1470.0,tcp,58.0,8.0,59562.0,A,2604887583.0,334.0,811.0,4008.0
1085,84:38:35:5a:70:40,e0:55:3d:02:41:21,64411.0,1470.0,tcp,58.0,8.0,59562.0,A,2604889001.0,334.0,811.0,4132.0
1086,84:38:35:5a:70:40,e0:55:3d:02:41:21,64412.0,1470.0,tcp,58.0,8.0,59562.0,A,2604890419.0,334.0,811.0,4067.0
1087,84:38:35:5a:70:40,e0:55:3d:02:41:21,64415.0,1470.0,tcp,58.0,8.0,59562.0,A,2604891837.0,334.0,811.0,4036.0
1088,84:38:35:5a:70:40,e0:55:3d:02:41:21,64416.0,1470.0,tcp,58.0,8.0,59562.0,A,2604893255.0,334.0,811.0,4066.0
1089,84:38:35:5a:70:40,e0:55:3d:02:41:21,64417.0,1470.0,tcp,58.0,8.0,59562.0,A,2604894673.0,334.0,811.0,4180.0
1090,84:38:35:5a:70:40,e0:55:3d:02:41:21,64418.0,1470.0,tcp,58.0,8.0,59562.0,A,2604896091.0,334.0,811.0,4053.0
1091,e0:55:3d:02:41:21,84:38:35:5a:70:40,45617.0,52.0,tcp,64.0,8.0,334.0,A,3947997800.0,59562.0,4051.0,
1092,84:38:35:5a:70:40,e0:55:3d:02:41:21,64419.0,1470.0,tcp,58.0,8.0,59562.0,A,2604897509.0,334.0,811.0,4082.0
1093,84:38:35:5a:70:40,e0:55:3d:02:41:21,64420.0,1470.0,tcp,58.0,8.0,59562.0,A,2604898927.0,334.0,811.0,4107.0
1094,84:38:35:5a:70:40,e0:55:3d:02:41:21,64422.0,1470.0,tcp,58.0,8.0,59562.0,A,2604900345.0,334.0,811.0,4050.0
1095,84:38:35:5a:70:40,e0:55:3d:02:41:21,64423.0,1470.0,tcp,58.0,8.0,59562.0,A,2604901763.0,334.0,811.0,4034.0
1096,84:38:35:5a:70:40,e0:55:3d:02:41:21,64425.0,1470.0,tcp,58.0,8.0,59562.0,A,2604903181.0,334.0,811.0,4181.0
1097,84:38:35:5a:70:40,e0:55:3d:02:41:21,64426.0,1470.0,tcp,58.0,8.0,59562.0,A,2604904599.0,334.0,811.0,4159.0
1098,84:38:35:5a:70:40,e0:55:3d:02:41:21,64427.0,1470.0,tcp,58.0,8.0,59562.0,A,2604906017.0,334.0,811.0,4031.0
1099,e0:55:3d:02:41:21,84:38:35:5a:70:40,25448.0,52.0,tcp,64.0,8.0,334.0,A,3947997800.0,59562.0,4007.0,
1100,84:38:35:5a:70:40,e0:55:3d:02:41:21,64428.0,1470.0,tcp,58.0,8.0,59562.0,A,2604907435.0,334.0,811.0,4046.0
1101,84:38:35:5a:70:40,e0:55:3d:02:41:21,64430.0,1470.0,tcp,58.0,8.0,59562.0,A,2604908853.0,334.0,811.0,4139.0
1102,e0:55:3d:02:41:21,84:38:35:5a:70:40,51738.0,98.0,tcp,64.0,8.0,334.0,PA,3947997800.0,59562.0,4096.0,153.0
1103,84:38:35:5a:70:40,e0:55:3d:02:41:21,64431.0,1470.0,tcp,58.0,8.0,59562.0,A,2604910271.0,334.0,811.0,4063.0
1104,84:38:35:5a:70:40,e0:55:3d:02:41:21,64433.0,1470.0,tcp,58.0,8.0,59562.0,A,2604911689.0,334.0,811.0,4150.0
1105,84:38:35:5a:70:40,e0:55:3d:02:41:21,64434.0,1470.0,tcp,58.0,8.0,59562.0,A,2604913107.0,334.0,811.0,4073.0
1106,84:38:35:5a:70:40,e0:55:3d:02:41:21,64435.0,1470.0,tcp,58.0,8.0,59562.0,A,2604914525.0,334.0,811.0,4073.0
